Game_ID,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,Weighted
13951,The Amazing Spider-Man (Console Version),Wii,2012,Action,Activision,0.10,0.04,0.00,0.01,0.15,,,,,,,0
13952,Jikkyou Powerful Pro Yakyuu 2012,PSP,2012,Action,Konami Digital Entertainment,0.00,0.00,0.15,0.00,0.15,,,,,,,0
13955,Senran Kagura Burst: Guren no Sh?jo-tachi,3DS,2012,Action,Marvelous Entertainment,0.00,0.00,0.14,0.00,0.14,,,,,,,0
13956,Okami,PS3,2012,Action,Capcom,0.00,0.00,0.14,0.00,0.14,,,,,,,0
13958,Farming Simulator 2012,3DS,2012,Action,Excalibur Publishing,0.00,0.12,0.00,0.01,0.14,,,,,,,0
13959,Nayuta no Kiseki,PSP,2012,Action,Nihon Falcom Corporation,0.00,0.00,0.14,0.00,0.14,,,,,,,0
13960,LEGO The Lord of the Rings,DS,2012,Action,Warner Bros. Interactive Entertainment,0.00,0.12,0.00,0.01,0.13,,,0.00,,TT Games,E10+,0
13963,Medalot 7,3DS,2012,Action,Rocket Company,0.00,0.00,0.13,0.00,0.13,,,,,,,0
13965,Transformers: Prime,WiiU,2012,Action,Activision,0.09,0.03,0.00,0.01,0.13,,,,,,,0
13967,WipeOut 3 The Game,WiiU,2012,Action,Activision,0.11,0.00,0.00,0.01,0.13,,,,,,,0
13969,Kidou Senshi Gundam Seed Battle Destiny,PSV,2012,Action,Namco Bandai Games,0.00,0.00,0.12,0.00,0.12,,,,,,,0
13971,Yakuza,PS3,2012,Action,Sega,0.00,0.00,0.11,0.00,0.11,,,,,,,0
13972,AKB48+Me,3DS,2012,Action,Unknown,0.00,0.00,0.11,0.00,0.11,,,,,,,0
13973,My Little Sister Can't Be This Cute Portable,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.11,0.00,0.11,,,,,,,0
13975,Warriors Orochi 3,PSP,2012,Action,Ubisoft Annecy,0.00,0.00,0.11,0.00,0.11,,,,,,,0
13976,Mobile Suit Gundam Age: Universe Accel / Cosmic Drive,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.11,0.00,0.11,,,,,,,0
13978,Kenka Bancho Bros: Tokyo Battle Royale,PSP,2012,Action,Spike,0.00,0.00,0.10,0.00,0.10,,,,,,,0
13979,Fatal Frame 2: Wii Edition,Wii,2012,Action,Nintendo,0.00,0.00,0.10,0.00,0.10,,,,,,,0
13980,Kidou Senshi Gundam UC,PS3,2012,Action,Namco Bandai Games,0.00,0.00,0.10,0.00,0.10,,,,,,,0
13982,Samurai Warriors Chronicles 2nd,3DS,2012,Action,Ubisoft Annecy,0.00,0.00,0.10,0.00,0.10,,,,,,,0
13983,All Kamen Rider: Rider Generation 2,DS,2012,Action,Namco Bandai Games,0.00,0.00,0.10,0.00,0.10,,,,,,,0
13985,Ouchi Mainichi Tamagotchi,3DS,2012,Action,Namco Bandai Games,0.00,0.00,0.09,0.00,0.09,,,,,,,0
13986,Jikkyou Powerful Pro Yakyuu 2012,PSV,2012,Action,Konami Digital Entertainment,0.00,0.00,0.09,0.00,0.09,,,,,,,0
13989,Doraemon: Nobita and the Island of Miracles,3DS,2012,Action,FuRyu,0.00,0.00,0.08,0.00,0.08,,,,,,,0
13990,Dangerous Ji-San to 1000-nin no Otomodachi Yokoshima,3DS,2012,Action,Namco Bandai Games,0.00,0.00,0.08,0.00,0.08,,,,,,,0
13993,Nicola Kanshuu: Model Oshare * Audition Platina,3DS,2012,Action,Alchemist,0.00,0.00,0.08,0.00,0.08,,,,,,,0
13994,Cho~ricchi! Tamagotchi no Puchi Puchi Omisecchi,3DS,2012,Action,Namco Bandai Games,0.00,0.00,0.07,0.00,0.07,,,,,,,0
13996,Tank! Tank! Tank!,WiiU,2012,Action,Namco Bandai Games,0.02,0.01,0.05,0.00,0.07,,,,,,,0
13998,Fairy Tail: Zelef Kakusei,PSP,2012,Action,Unknown,0.00,0.00,0.07,0.00,0.07,,,,,,,0
14000,Dynasty Warriors Vs,3DS,2012,Action,Ackkstudios,0.00,0.00,0.06,0.00,0.06,,,,,Koei,,0
14002,Jissen Pachislot Secrets! Fist of the North Star F - Seikimatsu Kyuuseishu Densetsu,PS3,2012,Action,Sega,0.00,0.00,0.06,0.00,0.06,,,,,,,0
14003,Rurouni Kenshin: Meiji Kenyaku Romantan - Kansen,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.06,0.00,0.06,,,,,,,0
14004,Smile PreCure! Let's Go! Marchen World,3DS,2012,Action,Namco Bandai Games,0.00,0.00,0.06,0.00,0.06,,,,,,,0
14006,Steins;Gate: Hiyoku Renri no Darling,PSP,2012,Action,5pb,0.00,0.00,0.06,0.00,0.06,,,,,,,0
14009,All Kamen Rider: Rider Generation 2,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.06,0.00,0.06,,,,,,,0
14011,Hakuouki: Yuugi Roku Ni - Matsuri Hayashi to Taishitachi,PSP,2012,Action,Idea Factory,0.00,0.00,0.06,0.00,0.06,,,,,,,0
14012,Minna no Ennichi,3DS,2012,Action,Namco Bandai Games,0.00,0.00,0.05,0.00,0.05,,,,,,,0
14013,Bakemonogatari Portable,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.05,0.00,0.05,,,,,,,0
14014,Detective Conan: Prelude from the Past,DS,2012,Action,Namco Bandai Games,0.00,0.00,0.05,0.00,0.05,,,,,,,0
14015,Guild 01,3DS,2012,Action,Level 5,0.00,0.00,0.05,0.00,0.05,,,,,,,0
14017,G1 Grand Prix,3DS,2012,Action,Genki,0.00,0.00,0.05,0.00,0.05,,,,,,,0
14018,Hakuouki: Bakumatsu Musou Roku,PSP,2012,Action,Idea Factory,0.00,0.00,0.05,0.00,0.05,,,,,,,0
14019,Great Battle Full Blast,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14021,Ou to Maou to 7-nin no Himegimitachi: Shin Ousama Monogatari,PSV,2012,Action,Konami Digital Entertainment,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14022,Hanaoni: Yume no Tsudzuki,PSP,2012,Action,Idea Factory,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14023,Sengoku Musou 3 Z Special,PSP,2012,Action,Ackkstudios,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14025,Mobile Suit Gundam: Mokuba no Kiseki,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14026,Tokumei Sentai Go-Busters,DS,2012,Action,Namco Bandai Games,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14027,Hunter x Hunter: Wonder Adventure,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14028,Ao no Exorcist: Genkoku no Labyrinth,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14029,Toki no Kizuna: Sekigahara Kitan,PSP,2012,Action,Idea Factory,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14030,Ailu de Puzzle,PSP,2012,Action,Capcom,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14031,Detective Conan: Prelude from the Past,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14032,Even in a Game Listen to Me Girls. I Am Your Father!,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14033,Deer Drive: Legends,3DS,2012,Action,Maximum Family Games,0.03,0.00,0.00,0.00,0.03,,,0.00,,Raylight Studios,T,0
14034,Mame Goma: Shiro to Kuro no Meikyuu,3DS,2012,Action,Nippon Ichi Software,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14036,K-On! After School Live!! HD Ver.,PS3,2012,Action,Sega,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14037,.hack: Sekai no Mukou ni + Versus,PS3,2012,Action,Namco Bandai Games,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14040,Silverlicious,DS,2012,Action,GameMill Entertainment,0.03,0.00,0.00,0.00,0.03,,,0.00,,CokeM Interactive,E,0
14043,Jyuzaengi: Engetsu Sangokuden,PSP,2012,Action,Idea Factory,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14044,Oumagatoki: Kaidan Romance,PSP,2012,Action,Quinrose,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14045,Onechanbara Z Kagura,X360,2012,Action,D3Publisher,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14046,The IdolM@ster: Gravure For You! Vol. 6,PS3,2012,Action,Namco Bandai Games,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14047,Tiger & Bunny: On-Air Jack!,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14048,Eureka Seven AO: Jungfrau no Hanabanatachi,PS3,2012,Action,Namco Bandai Games,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14049,Brothers Conflict: Passion Pink,PSP,2012,Action,Idea Factory,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14050,Little Busters! Converted Edition,PSV,2012,Action,Prototype,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14051,Secrets of the Titanic,DS,2012,Action,Avanquest Software,0.00,0.02,0.00,0.00,0.03,,,,,,,0
14052,Jewel Quest 5: The Sleepless Star,DS,2012,Action,Licensed 4U,0.00,0.02,0.00,0.00,0.02,,,,,,,0
14053,The Idolmaster: Gravure For You! Vol.7,PS3,2012,Action,Namco Bandai Games,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14054,Ano Hi Mita Hana no Namae o Bokutachi wa Mada Shiranai,PSP,2012,Action,5pb,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14056,Genroh,PSP,2012,Action,Idea Factory,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14057,Dies Irae: Amantes Amentes,PSP,2012,Action,Views,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14058,The Idolmaster: Gravure For You! Vol.9,PS3,2012,Action,Namco Bandai Games,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14059,Shinken de Watashi ni Koi Shinasai! R,PS3,2012,Action,Minato Station,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14060,Detective Jinguuji Saburo: Ronde Revenge,3DS,2012,Action,Arc System Works,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14061,Natalie Brooks: Mystery at Hillcrest High,DS,2012,Action,Licensed 4U,0.00,0.02,0.00,0.00,0.02,,,,,,,0
14062,The Idolmaster: Gravure For You! Vol.8,PS3,2012,Action,Namco Bandai Games,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14063,Samurai & Dragons,PSV,2012,Action,Sega,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14064,Arcana Famiglia: Vascello Phantasma no Majutsushi,PSP,2012,Action,Comfort,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14065,Kokoro Connect: Yochi Random,PSP,2012,Action,Namco Bandai Games,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14066,Mushihimesama,X360,2012,Action,Cave,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14068,Soukoku no Kusabi: Hiiro no Kakera 3 - Ashita e no Tobira,PSP,2012,Action,Idea Factory,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14070,Poyo Poyo Kansatsu Nikki,3DS,2012,Action,IE Institute,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14071,Gon: BakuBakuBakuBaku Adventure,3DS,2012,Action,Namco Bandai Games,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14072,PachiPara 3D: Ooumi Monogatari 2 - Pachi Pro Fuuunroku Hana,3DS,2012,Action,Irem Software Engineering,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14073,Kimikare: New Semester,PSP,2012,Action,Idea Factory,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14074,Seinaru Kana: Orichalcum no Na no Motoni,PSP,2012,Action,CyberFront,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14075,The Cube,Wii,2012,Action,Funbox Media,0.00,0.02,0.00,0.00,0.02,,,,,,,0
14076,Elkrone no Atelier: Dear for Otomate,PSP,2012,Action,Idea Factory,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14077,L.G.S: Shinsetsu Houshinengi,PSP,2012,Action,Idea Factory,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14079,Custom Drive,PSP,2012,Action,D3Publisher,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14080,Ore wa Shoujo Mangaka,PSP,2012,Action,Giza10,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14081,Brave: The Video Game,DS,2012,Action,Disney Interactive Studios,0.00,0.01,0.00,0.00,0.02,,,0.00,,Behaviour Interactive,E10+,0
14082,Storm Lover Kai!!,PSP,2012,Action,D3Publisher,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14083,Brave: The Video Game,Wii,2012,Action,Disney Interactive Studios,0.00,0.01,0.00,0.00,0.01,,,,,,,0
14084,Abunai: Koi no Sousa Shitsu,PSP,2012,Action,Quinrose,0.00,0.00,0.01,0.00,0.01,,,,,,,0
14085,Miyako: Awayuki no Utage,PSP,2012,Action,Idea Factory,0.00,0.00,0.01,0.00,0.01,,,,,,,0
14086,GoGo's Crazy Bones,DS,2012,Action,GameMill Entertainment,0.00,0.01,0.00,0.00,0.01,,,0.00,,Black Lantern Studios,E,0
14087,Hakuoki: Reimeiroku DS,DS,2012,Action,Idea Factory,0.00,0.00,0.01,0.00,0.01,,,,,,,0
14088,Bunmei Kaika: Aoiza Ibunroku Saien,PSP,2012,Action,FuRyu,0.00,0.00,0.01,0.00,0.01,,,,,,,0
14092,Root Double: Before Crime After Days,X360,2012,Action,Yeti,0.00,0.00,0.01,0.00,0.01,,,,,,,0
14093,Tsuyo Kiss 3 Portable,PSP,2012,Action,NetRevo,0.00,0.00,0.01,0.00,0.01,,,,,,,0
14094,Transformers: Prime,Wii,2012,Action,Activision,0.00,0.01,0.00,0.00,0.01,,,,,,,0
14096,Koi Sentai Love & Peace the P.S.P: Power Zenkai! Special Youso Tenkomori de Portable Ka Daisakusen de Aru!,PSP,2012,Action,Broccoli,0.00,0.00,0.01,0.00,0.01,,,,,,,0
14097,Unending Bloody Call,PSP,2012,Action,Asgard,0.00,0.00,0.01,0.00,0.01,,,,,,,0
14098,Hyakki Yagyou Kaidan Romance,PSP,2012,Action,Quinrose,0.00,0.00,0.01,0.00,0.01,,,,,,,0
14503,Tomb Raider (2013),PS3,2013,Action,Square Enix,0.60,1.26,0.08,0.48,2.42,,,,,,,0
14510,Tomb Raider (2013),X360,2013,Action,Square Enix,0.86,0.84,0.01,0.17,1.89,,,,,,,0
14515,The Legend of Zelda: The Wind Waker,WiiU,2013,Action,Nintendo,0.92,0.60,0.14,0.14,1.79,,,,,,,0
14544,LEGO Marvel Super Heroes,PSV,2013,Action,Warner Bros. Interactive Entertainment,0.11,0.29,0.00,0.11,0.51,,,,,,,0
14556,Sentouchu: Densetsu no Shinobi to Survival Battle!,3DS,2013,Action,Namco Bandai Games,0.00,0.00,0.35,0.00,0.35,,,,,,,0
14562,Disney Infinity,3DS,2013,Action,Disney Interactive Studios,0.17,0.10,0.00,0.02,0.29,,,,,,,0
14565,Gundam Breaker,PS3,2013,Action,Namco Bandai Games,0.00,0.00,0.26,0.00,0.26,,,,,,,0
14566,Aikatsu! 2-nin no My Princess,3DS,2013,Action,Namco Bandai Games,0.00,0.00,0.26,0.00,0.26,,,,,,,0
14568,Star Trek: The Game,PS3,2013,Action,Namco Bandai Games,0.10,0.10,0.00,0.04,0.24,,,,,,,0
14572,Hatsune Miku: Project Mirai 2,3DS,2013,Action,Sega,0.00,0.00,0.22,0.00,0.22,,,,,,,0
14573,Star Trek: The Game,X360,2013,Action,Namco Bandai Games,0.12,0.08,0.00,0.02,0.21,,,,,,,0
14576,Kamen Rider: Battride War,PS3,2013,Action,Namco Bandai Games,0.00,0.00,0.19,0.00,0.19,,,,,,,0
14582,Pro Evolution Soccer 2014,3DS,2013,Action,Konami Digital Entertainment,0.00,0.00,0.19,0.00,0.19,,,,,Konami,E,0
14585,Toukiden: The Age of Demons,PSP,2013,Action,Tecmo Koei,0.00,0.00,0.18,0.00,0.18,,,,,,,0
14588,Pro Evolution Soccer 2014,PSP,2013,Action,Konami Digital Entertainment,0.00,0.02,0.14,0.00,0.16,,,,,Konami,E,0
14589,Akiba's Trip: Undead & Undressed,PSV,2013,Action,Nippon Ichi Software,0.04,0.02,0.08,0.01,0.16,,,,,,,0
14592,Adventure Time: Explore the Dungeon Because I Don't Know!,3DS,2013,Action,D3Publisher,0.10,0.03,0.00,0.01,0.15,,,,,,,0
14593,Castlevania: Lords of Shadow - Mirror of Fate,3DS,2013,Action,Konami Digital Entertainment,0.04,0.07,0.03,0.01,0.15,,,,,,,0
14594,Hoppechan: Tsukutte! Asonde! Punipuni Town!!,3DS,2013,Action,Nippon Columbia,0.00,0.00,0.15,0.00,0.15,,,,,,,0
14595,Dynasty Warriors: Gundam Reborn,PSV,2013,Action,Namco Bandai Games,0.00,0.00,0.13,0.00,0.13,,,,,,,0
14596,One Piece: Pirate Warriors 2,PSV,2013,Action,Namco Bandai Games,0.00,0.00,0.12,0.00,0.12,,,,,,,0
14597,Moshi Monsters: Katsuma Unleashed,DS,2013,Action,Activision,0.00,0.11,0.00,0.01,0.12,,,0.00,,Black Lantern Studios,E,0
14599,Fate/Extra CCC,PSP,2013,Action,Marvelous Entertainment,0.00,0.00,0.12,0.00,0.12,,,,,,,0
14600,Uta no * Prince-Sama: All Star,PSP,2013,Action,Broccoli,0.00,0.00,0.12,0.00,0.12,,,,,,,0
14603,Dynasty Warriors 8: Xtreme Legends,PSV,2013,Action,Tecmo Koei,0.03,0.02,0.05,0.02,0.12,,,,,,,0
14604,Akiba's Trip: Undead & Undressed,PS3,2013,Action,Nippon Ichi Software,0.05,0.01,0.04,0.01,0.11,,,,,,,0
14607,Gundam Breaker,PSV,2013,Action,Namco Bandai Games,0.00,0.00,0.09,0.00,0.09,,,,,,,0
14609,The Amazing Spider-Man (Console Version),WiiU,2013,Action,Activision,0.05,0.03,0.00,0.01,0.09,,,,,,,0
14611,Kamen Rider: Travelers Senki,3DS,2013,Action,Seventh Chord,0.00,0.00,0.08,0.00,0.08,,,,,,,0
14612,Gekijouban Madoka Magicka: The Battle Pentagram,PSV,2013,Action,Namco Bandai Games,0.00,0.00,0.08,0.00,0.08,,,,,,,0
14613,Adventure Time: Explore the Dungeon Because I Don't Know!,X360,2013,Action,D3Publisher,0.03,0.04,0.00,0.01,0.08,,,,,,,0
14614,Warriors Orochi 3,PSV,2013,Action,Tecmo Koei,0.00,0.00,0.07,0.00,0.07,,,,,,,0
14615,Doraemon: Nobita to Himitsu Dougu Hakubutsukan,3DS,2013,Action,FuRyu,0.00,0.00,0.07,0.00,0.07,,,,,,,0
14616,Moshi Monsters: Katsuma Unleashed,3DS,2013,Action,Activision,0.03,0.03,0.00,0.01,0.06,,,0.00,,Black Lantern Studios,E,0
14619,Gintama no Sugoroku,PSP,2013,Action,Namco Bandai Games,0.00,0.00,0.06,0.00,0.06,,,,,,,0
14620,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,3DS,2013,Action,Namco Bandai Games,0.00,0.00,0.05,0.00,0.05,,,,,,,0
14622,Gaist Crusher,3DS,2013,Action,Capcom,0.00,0.00,0.05,0.00,0.05,,,,,,,0
14623,Adventure Time: Explore the Dungeon Because I Don't Know!,PS3,2013,Action,D3Publisher,0.02,0.01,0.00,0.01,0.05,,,,,,,0
14625,Doki Doki! PreCure Narikiri Life!,3DS,2013,Action,Namco Bandai Games,0.00,0.00,0.04,0.00,0.04,,,,,,,0
14627,DuckTales: Remastered,X360,2013,Action,Capcom,0.03,0.00,0.00,0.00,0.04,,,,,,,0
14630,Adventure Time: Explore the Dungeon Because I Don't Know!,WiiU,2013,Action,D3Publisher,0.02,0.01,0.00,0.00,0.04,,,,,,,0
14631,Onechanbara Z Kagura,PS3,2013,Action,D3Publisher,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14633,Clash of Elementalists,3DS,2013,Action,Unknown,0.00,0.03,0.00,0.00,0.03,,,,,,,0
14634,Toriko: Ultimate Survival,3DS,2013,Action,Namco Bandai Games,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14635,Fast & Furious: Showdown,X360,2013,Action,Activision,0.00,0.03,0.00,0.00,0.03,,,,,,,0
14637,Star Trek: The Game,PC,2013,Action,Namco Bandai Games,0.00,0.02,0.00,0.00,0.03,,,,,,,0
14638,Samurai Warriors 2,PS3,2013,Action,Tecmo Koei,0.00,0.00,0.03,0.00,0.03,,,,,,,0
14639,Young Justice: Legacy,Wii,2013,Action,Namco Bandai Games,0.00,0.03,0.00,0.00,0.03,,,,,Freedom Factory Studios,T,0
14641,Fast & Furious: Showdown,PS3,2013,Action,Activision,0.00,0.02,0.00,0.00,0.02,,,,,,,0
14642,Disney Infinity,PSV,2013,Action,Disney Interactive Studios,0.01,0.00,0.00,0.00,0.02,,,,,,,0
14645,Monster High 13 Wishes,3DS,2013,Action,Little Orbit,0.00,0.02,0.00,0.00,0.02,,,0.00,,Game Machine Studios,E,0
14646,Tiger & Bunny: Hero's Day,PSP,2013,Action,D3Publisher,0.00,0.00,0.02,0.00,0.02,,,,,,,0
14648,Ninja Gaiden Sigma 2,PSV,2013,Action,Tecmo Koei,0.00,0.00,0.01,0.00,0.01,,,,,,,0
14650,Teenage Mutant Ninja Turtles (3DS),3DS,2013,Action,Activision,0.01,0.00,0.00,0.00,0.01,,,,,,,0
14651,Mushi Bugyou,3DS,2013,Action,Namco Bandai Games,0.00,0.00,0.01,0.00,0.01,,,,,,,0
15050,The Last of Us,PS4,2014,Action,Sony Computer Entertainment,1.88,2.00,0.07,0.77,4.71,,,,,,,0
15060,Tomb Raider (2013),PS4,2014,Action,Square Enix,0.47,0.65,0.06,0.22,1.40,,,,,,,0
15067,Disney Infinity 2.0: Marvel Super Heroes,X360,2014,Action,Disney Interactive Studios,0.64,0.34,0.00,0.10,1.08,,,,,,,0
15070,Disney Infinity 2.0: Marvel Super Heroes,PS3,2014,Action,Disney Interactive Studios,0.46,0.33,0.00,0.16,0.95,,,,,,,0
15071,Skylanders: Trap Team,Wii,2014,Action,Activision,0.41,0.46,0.00,0.08,0.95,,,0.00,,Toys for Bob,E10+,0
15075,Skylanders: Trap Team,X360,2014,Action,Activision,0.54,0.27,0.00,0.08,0.90,,,0.00,,Toys for Bob,E10+,0
15078,Thief (2014),PS4,2014,Action,Square Enix,0.28,0.38,0.03,0.13,0.82,,,,,,,0
15087,Metro: Last Light,PS4,2014,Action,Deep Silver,0.22,0.30,0.04,0.10,0.66,,,,,,,0
15088,Disney Infinity 2.0: Marvel Super Heroes,WiiU,2014,Action,Disney Interactive Studios,0.37,0.22,0.00,0.06,0.65,,,,,,,0
15090,Disney Infinity 2.0: Marvel Super Heroes,PS4,2014,Action,Disney Interactive Studios,0.27,0.25,0.00,0.10,0.62,,,,,,,0
15091,Tomb Raider (2013),XOne,2014,Action,Square Enix,0.35,0.21,0.00,0.05,0.61,,,,,,,0
15096,The Amazing Spider-Man 2 (2014),PS4,2014,Action,Activision,0.20,0.25,0.02,0.09,0.55,,,,,,,0
15104,Thief (2014),XOne,2014,Action,Square Enix,0.26,0.15,0.00,0.04,0.46,,,,,,,0
15111,Disney Infinity 2.0: Marvel Super Heroes,XOne,2014,Action,Disney Interactive Studios,0.25,0.15,0.00,0.04,0.44,,,,,,,0
15112,Sleeping Dogs,PS4,2014,Action,Square Enix,0.16,0.20,0.00,0.07,0.43,,,,,,,0
15114,Skylanders: Trap Team,XOne,2014,Action,Activision,0.26,0.07,0.00,0.04,0.37,,,,,,,0
15115,Thief (2014),PS3,2014,Action,Square Enix,0.10,0.17,0.02,0.05,0.35,,,,,,,0
15118,Taiko Drum Master: Don and Katsu's Space-Time Great Adventure,3DS,2014,Action,Namco Bandai Games,0.00,0.00,0.31,0.00,0.31,,,,,,,0
15121,Metro: Last Light,XOne,2014,Action,Deep Silver,0.15,0.13,0.00,0.03,0.31,,,,,,,0
15124,Dynasty Warriors 8: Xtreme Legends,PS4,2014,Action,Tecmo Koei,0.09,0.11,0.06,0.04,0.30,,,,,,,0
15132,Thief (2014),X360,2014,Action,Square Enix,0.14,0.11,0.00,0.02,0.28,,,,,,,0
15136,Sengoku Basara 4,PS3,2014,Action,Capcom,0.00,0.00,0.27,0.00,0.27,,,,,,,0
15139,The Amazing Spider-Man 2 (2014),PS3,2014,Action,Activision,0.06,0.14,0.02,0.04,0.26,,,,,,,0
15140,Yakuza: Ishin,PS3,2014,Action,Sega,0.00,0.00,0.26,0.00,0.26,,,,,,,0
15144,LEGO The Hobbit,3DS,2014,Action,Warner Bros. Interactive Entertainment,0.10,0.12,0.00,0.02,0.24,,,,,,,0
15145,The Amazing Spider-Man 2 (2014),X360,2014,Action,Activision,0.10,0.11,0.00,0.02,0.23,,,,,,,0
15149,The Amazing Spider-Man 2 (2014),XOne,2014,Action,Activision,0.12,0.08,0.00,0.02,0.22,,,,,,,0
15151,Transformer: Rise of the Dark Spark,PS4,2014,Action,Activision,0.07,0.10,0.01,0.03,0.21,,,,,,,0
15155,Sleeping Dogs,XOne,2014,Action,Square Enix,0.10,0.09,0.00,0.02,0.20,,,,,,,0
15158,Godzilla (2015),PS4,2014,Action,Namco Bandai Games,0.11,0.03,0.02,0.03,0.19,,,,,,,0
15159,Sumikko Gurashi: Koko ga Ochitsukundesu,3DS,2014,Action,Nippon Columbia,0.00,0.00,0.17,0.00,0.17,,,,,,,0
15162,Transformer: Rise of the Dark Spark,X360,2014,Action,Activision,0.09,0.06,0.00,0.01,0.16,,,,,,,0
15163,Gundam Breaker 2,PSV,2014,Action,Namco Bandai Games,0.00,0.00,0.15,0.00,0.15,,,,,,,0
15166,Warriors Orochi 3,PS4,2014,Action,Tecmo Koei,0.04,0.05,0.04,0.02,0.15,,,,,,,0
15167,Yakuza: Ishin,PS4,2014,Action,Sega,0.00,0.00,0.15,0.00,0.15,,,,,,,0
15168,Gundam Breaker 2,PS3,2014,Action,Namco Bandai Games,0.00,0.00,0.14,0.00,0.14,,,,,,,0
15175,Mobile Suit Gundam Side Story: Missing Link,PS3,2014,Action,Namco Bandai Games,0.00,0.00,0.12,0.00,0.12,,,,,,,0
15176,Akiba's Trip: Undead & Undressed,PS4,2014,Action,Acquire,0.08,0.00,0.01,0.02,0.12,,,,,,,0
15180,Transformer: Rise of the Dark Spark,PS3,2014,Action,Activision,0.04,0.04,0.01,0.02,0.11,,,,,,,0
15181,Transformer: Rise of the Dark Spark,XOne,2014,Action,Activision,0.07,0.03,0.00,0.01,0.11,,,,,,,0
15184,Kamen Rider: Battride War II,PS3,2014,Action,Namco Bandai Games,0.00,0.00,0.10,0.00,0.10,,,,,,,0
15186,Thief (2014),PC,2014,Action,Square Enix,0.00,0.09,0.00,0.01,0.10,,,,,,,0
15188,The Voice,WiiU,2014,Action,Activision,0.08,0.00,0.00,0.01,0.10,,,,,,,0
15189,Disney Planes Fire & Rescue,3DS,2014,Action,Disney Interactive Studios,0.01,0.08,0.00,0.01,0.09,,,,,,,0
15190,Girls und Panzer: I Will Master Tankery,PSV,2014,Action,Namco Bandai Games,0.00,0.00,0.09,0.00,0.09,,,,,,,0
15193,Dynasty Warriors 8: Empires,PS3,2014,Action,Tecmo Koei,0.00,0.00,0.09,0.00,0.09,,,0.00,,Koei Tecmo Games,T,0
15195,The Voice,X360,2014,Action,Activision,0.07,0.00,0.00,0.01,0.08,,,,,,,0
